province,temperature,month
Alberta,0,11
Alberta,0.6,11
Alberta,1,11
Alberta,0.3,11
Alberta,-2.3,11
Alberta,-1.6,11
Alberta,0.3,11
Alberta,0.6,11
Alberta,,11
Alberta,0.7,11
Alberta,-0.2,11
Alberta,-0.4,11
Alberta,-1.4,11
Alberta,-1.1,11
Alberta,0.5,11
Alberta,0.6,11
Alberta,-0.2,11
Alberta,-1,11
Alberta,-1.3,11
Alberta,-0.8,11
Alberta,0.7,11
Alberta,-1.3,11
Alberta,-3.5,11
Alberta,-1.2,11
Alberta,-3.2,11
Alberta,-1.6,11
Alberta,-2,11
Alberta,-0.8,11
Alberta,-2.3,11
Alberta,0.1,11
Alberta,-0.4,11
Alberta,-0.2,11
Alberta,0.3,11
Alberta,-1,11
Alberta,-2.8,11
Alberta,0.9,11
Alberta,0,11
Alberta,-1.9,11
Alberta,-0.8,11
Alberta,1.3,11
Alberta,0.4,11
Alberta,-2.3,11
Alberta,1.1,11
Alberta,-0.1,11
Alberta,0.8,11
Alberta,-2.4,11
Alberta,0.8,11
Alberta,-2.3,11
Alberta,-0.8,11
Alberta,1.8,11
Alberta,-5.1,11
Alberta,-7.3,11
Alberta,-4.6,11
Alberta,-6,11
Alberta,-5.4,11
Alberta,-2.1,11
Alberta,-5.4,11
Alberta,-4.8,11
Alberta,-4.8,11
Alberta,-4.5,11
Alberta,-4,11
Alberta,-6.3,11
Alberta,-5.6,11
Alberta,-8.5,11
Alberta,-8.4,11
Alberta,-6.1,11
Alberta,-5.3,11
Alberta,-5.1,11
Alberta,-4.7,11
Alberta,-5.3,11
Alberta,-8.6,11
Alberta,-5.4,11
Alberta,-6.7,11
Alberta,-5.5,11
Alberta,-5.6,11
Alberta,-5.2,11
Alberta,-7.4,11
Alberta,-6.1,11
Alberta,-4.5,11
Alberta,-7.1,11
Alberta,-7.1,11
Alberta,-6.9,11
Alberta,-6.1,11
Alberta,-7.6,11
Alberta,-12.2,11
Alberta,-12,11
Alberta,-12.7,11
Alberta,-6.4,11
Alberta,-10,11
Alberta,-14,11
Alberta,-14.3,11
Alberta,-6,11
Alberta,-10.7,11
Alberta,-12,11
Alberta,-7.1,11
Alberta,-9.5,11
Alberta,-7.4,11
Alberta,-7.6,11
Alberta,-6.6,11
Alberta,-6.4,11
Alberta,-7.6,11
Alberta,-13.3,11
Alberta,-6.4,11
Alberta,-6.7,11
Alberta,-2.8,11
Alberta,-6.5,11
Alberta,-10.7,11
Alberta,-4.9,11
Alberta,-12.7,11
Alberta,-6.3,11
Alberta,-6.5,11
Saskatchewan,-4.6,11
Saskatchewan,-4.8,11
Saskatchewan,-4.1,11
Saskatchewan,-3.1,11
Saskatchewan,-2,11
Saskatchewan,-4.8,11
Saskatchewan,-5.7,11
Saskatchewan,-3.9,11
Saskatchewan,-5.8,11
Saskatchewan,-6.8,11
Saskatchewan,-5.5,11
Saskatchewan,-3.7,11
Saskatchewan,-7.5,11
Saskatchewan,-3.2,11
Saskatchewan,-6.9,11
Saskatchewan,-4,11
Saskatchewan,-4.7,11
Saskatchewan,-4.6,11
Saskatchewan,-6.6,11
Saskatchewan,-3.4,11
Saskatchewan,-5.2,11
Saskatchewan,-5.2,11
Saskatchewan,-5.5,11
Saskatchewan,-3.4,11
Saskatchewan,-3.9,11
Saskatchewan,-4.1,11
Saskatchewan,-4.4,11
Saskatchewan,-4.4,11
Saskatchewan,-4.7,11
Saskatchewan,-0.6,11
Saskatchewan,-4,11
Saskatchewan,-0.9,11
Saskatchewan,-2.2,11
Saskatchewan,-3,11
Saskatchewan,-4.5,11
Saskatchewan,-3.1,11
Saskatchewan,-1.2,11
Saskatchewan,-4,11
Saskatchewan,-2.4,11
Saskatchewan,-4.7,11
Saskatchewan,-5.3,11
Saskatchewan,-7,11
Saskatchewan,-5.6,11
Saskatchewan,-5.5,11
Saskatchewan,-7.3,11
Saskatchewan,-6.7,11
Saskatchewan,-5.9,11
Saskatchewan,-6.3,11
Saskatchewan,-5.8,11
Saskatchewan,-6.7,11
Saskatchewan,-7.1,11
Saskatchewan,-4.8,11
Saskatchewan,-7,11
Saskatchewan,-7.7,11
Saskatchewan,-7.4,11
Saskatchewan,-6.5,11
Saskatchewan,-6.7,11
Saskatchewan,-8.7,11
Saskatchewan,-8.3,11
Saskatchewan,-15.7,11
Saskatchewan,-14.4,11
Saskatchewan,-16.4,11
Saskatchewan,-10.5,11
Saskatchewan,-6.5,11
Saskatchewan,-13.7,11
Saskatchewan,-12.9,11
Saskatchewan,-9,11
Saskatchewan,-9.9,11
Saskatchewan,-6.6,11
Saskatchewan,-7.5,11
Saskatchewan,-11.3,11
Saskatchewan,-6.6,11
Saskatchewan,-15.1,11
Saskatchewan,-8,11
Saskatchewan,-7.6,11
Saskatchewan,-13,11
Saskatchewan,-9.4,11
Saskatchewan,-8.8,11
Saskatchewan,-8,11
Manitoba,-3.4,11
Manitoba,-4.7,11
Manitoba,-4.2,11
Manitoba,-3.9,11
Manitoba,-3.3,11
Manitoba,-4,11
Manitoba,,11
Manitoba,,11
Manitoba,-2.7,11
Manitoba,-6.4,11
Manitoba,-5.6,11
Manitoba,-3.9,11
Manitoba,-6.1,11
Manitoba,-2.8,11
Manitoba,,11
Manitoba,,11
Manitoba,,11
Manitoba,-2.4,11
Manitoba,-2,11
Manitoba,-2,11
Manitoba,,11
Manitoba,-2.7,11
Manitoba,-2.9,11
Manitoba,-1.7,11
Manitoba,,11
Manitoba,-3.8,11
Manitoba,,11
Manitoba,,11
Manitoba,-2.7,11
Manitoba,-3.3,11
Manitoba,,11
Manitoba,-3.5,11
Manitoba,-1.8,11
Manitoba,-3.2,11
Manitoba,-3.3,11
Manitoba,-5.7,11
Manitoba,-6,11
Manitoba,-7,11
Manitoba,-4.6,11
Manitoba,-2.8,11
Manitoba,-3.9,11
Manitoba,-2.3,11
Manitoba,-5,11
Manitoba,-3.2,11
Manitoba,-8.8,11
Manitoba,,11
Manitoba,-4.3,11
Manitoba,-2.2,11
Manitoba,-2.6,11
Manitoba,,11
Manitoba,-4.6,11
Manitoba,-4.2,11
Manitoba,-6,11
Manitoba,-7,11
Manitoba,-3.7,11
Manitoba,-4.3,11
Manitoba,-7.1,11
Manitoba,-10.1,11
Manitoba,-9.4,11
Manitoba,-10.1,11
Manitoba,-9.6,11
Manitoba,-9.2,11
Manitoba,-11,11
Manitoba,-11,11
Manitoba,-13.9,11
Manitoba,-13.7,11
Manitoba,-13.9,11
Manitoba,-13.9,11
Manitoba,-7.9,11
Manitoba,-6.6,11
Manitoba,-13.7,11
Manitoba,-13.6,11
Manitoba,-14,11
Manitoba,-9.2,11
Manitoba,-17.3,11
Manitoba,-13.3,11
Manitoba,-13,11
Ontario,-6.4,11
Ontario,-9,11
Ontario,-9.1,11
Ontario,-3.1,11
Ontario,-8.7,11
Ontario,-6.5,11
Ontario,-6.8,11
Ontario,-9.3,11
Ontario,-8.7,11
Ontario,-8.5,11
Ontario,-6,11
Ontario,-6.2,11
Ontario,-4.7,11
Ontario,-8.7,11
Ontario,-1,11
Ontario,-1.8,11
Ontario,-1.2,11
Ontario,-1,11
Ontario,-2.8,11
Ontario,-2.6,11
Ontario,-2.6,11
Ontario,-3.4,11
Ontario,-1.9,11
Ontario,-1.6,11
Ontario,-2.6,11
Ontario,-2.8,11
Ontario,-5.2,11
Ontario,-4.3,11
Ontario,-1.1,11
Ontario,-3.5,11
Ontario,-3.4,11
Ontario,-3.4,11
Ontario,,11
Ontario,-0.8,11
Ontario,0.6,11
Ontario,-0.9,11
Ontario,-0.5,11
Ontario,-0.4,11
Ontario,-0.6,11
Ontario,-2.9,11
Ontario,1.3,11
Ontario,-0.1,11
Ontario,0.6,11
Ontario,3.5,11
Ontario,3.8,11
Ontario,0.8,11
Ontario,4.5,11
Ontario,-0.2,11
Ontario,3,11
Ontario,2.8,11
Ontario,2,11
Ontario,1.9,11
Ontario,-1.8,11
Ontario,1.2,11
Ontario,1.3,11
Ontario,-1.7,11
Ontario,-1.6,11
Ontario,-1.6,11
Ontario,0,11
Ontario,-2.9,11
Ontario,-4.7,11
Ontario,-3.1,11
Ontario,-2.6,11
Ontario,-5.6,11
Ontario,-0.6,11
Ontario,-0.5,11
Ontario,2.1,11
Ontario,2.6,11
Ontario,2.2,11
Ontario,4.6,11
Ontario,4.5,11
Ontario,4.2,11
Ontario,4.9,11
Ontario,5.7,11
Ontario,2.2,11
Ontario,5.7,11
Ontario,4.1,11
Ontario,6.6,11
Ontario,5.7,11
Ontario,4.5,11
Ontario,5.6,11
Ontario,5.9,11
Ontario,5.7,11
Ontario,3.3,11
Ontario,4.3,11
Ontario,4.3,11
Ontario,3.8,11
Ontario,3.7,11
Ontario,2.9,11
Ontario,3.6,11
Ontario,3.7,11
Ontario,3.9,11
Ontario,5.9,11
Ontario,5.4,11
Ontario,3.5,11
Ontario,5.8,11
Ontario,8,11
Ontario,5.3,11
Ontario,4.5,11
Ontario,3.9,11
Ontario,5.2,11
Ontario,5.1,11
Ontario,5.9,11
Ontario,5.6,11
Ontario,,11
Ontario,,11
Ontario,5.9,11
Ontario,6.5,11
Ontario,6.2,11
Ontario,7.7,11
Ontario,7.4,11
Ontario,5.6,11
Ontario,6.1,11
Ontario,7.8,11
Ontario,3.3,11
Ontario,7.1,11
Ontario,7.1,11
Ontario,5.2,11
Ontario,,11
Ontario,7.4,11
Ontario,7.1,11
Ontario,6.3,11
Ontario,8.4,11
Ontario,7.7,11
Ontario,7,11
Ontario,7.3,11
Ontario,7.3,11
Ontario,6.7,11
Ontario,8.4,11
Ontario,6.7,11
Ontario,7.3,11
Ontario,7.8,11
Ontario,6.8,11
Ontario,,11
Ontario,8.2,11
Ontario,7,11
Ontario,8.2,11
Ontario,7.3,11
Ontario,8.1,11
Ontario,7.9,11
Ontario,8,11
Ontario,5.8,11
Ontario,4.6,11
Ontario,4.6,11
Ontario,5.4,11
Ontario,5,11
Ontario,5.2,11
Ontario,6.2,11
Ontario,6.1,11
Ontario,5.1,11
Ontario,5.6,11
Ontario,6.7,11
Ontario,1.3,11
Ontario,5.9,11
Ontario,8.1,11
Ontario,4.7,11
Ontario,5.6,11
Ontario,6.8,11
Ontario,5.3,11
Ontario,6.2,11
Ontario,7,11
Ontario,5.5,11
Ontario,7.8,11
Ontario,5.8,11
Ontario,6.9,11
Ontario,5.3,11
Ontario,7.6,11
Ontario,7.1,11
Ontario,6.3,11
Ontario,6.8,11
Ontario,6,11
Ontario,5.7,11
Ontario,5.9,11
Ontario,1.4,11
Ontario,4.8,11
Ontario,4.5,11
Ontario,,11
Ontario,,11
Ontario,2.9,11
Quebec,2.5,11
Quebec,,11
Quebec,,11
Quebec,0.9,11
Quebec,,11
Quebec,3.6,11
Quebec,,11
Quebec,,11
Quebec,,11
Quebec,-3,11
Quebec,0.9,11
Quebec,,11
Quebec,,11
Quebec,,11
Quebec,,11
Quebec,,11
Quebec,,11
Quebec,,11
Quebec,,11
Quebec,,11
Quebec,1.5,11
Quebec,,11
Quebec,1.9,11
Quebec,2.7,11
Quebec,1.6,11
Quebec,0,11
Quebec,,11
Quebec,4,11
Quebec,1.9,11
Quebec,2,11
Quebec,1,11
Quebec,,11
Quebec,,11
Quebec,,11
Quebec,,11
Quebec,,11
Quebec,,11
Quebec,,11
Quebec,,11
Quebec,5,11
Quebec,,11
Quebec,4.9,11
Quebec,,11
Quebec,,11
Quebec,2.3,11
Quebec,,11
Quebec,,11
Quebec,,11
Quebec,3.6,11
Quebec,,11
Quebec,,11
Quebec,,11
Quebec,5.4,11
Quebec,4.5,11
Quebec,2.9,11
Quebec,,11
Quebec,,11
Quebec,,11
Quebec,,11
Quebec,,11
Quebec,,11
Quebec,,11
Quebec,2,11
Quebec,4.5,11
Quebec,,11
Quebec,,11
Quebec,,11
Quebec,4.6,11
Quebec,,11
Quebec,3.7,11
Quebec,,11
Quebec,,11
Quebec,,11
Quebec,,11
Quebec,,11
Quebec,,11
Quebec,,11
Quebec,,11
Quebec,,11
Quebec,3.2,11
Quebec,,11
Quebec,,11
Quebec,,11
Quebec,1.7,11
Quebec,,11
Quebec,2,11
Quebec,4,11
Quebec,4.6,11
Quebec,4.4,11
Quebec,,11
Quebec,4.7,11
Quebec,4.7,11
Quebec,,11
Quebec,,11
Quebec,,11
Quebec,,11
Quebec,,11
Quebec,3.7,11
Quebec,2,11
Quebec,,11
Quebec,,11
Quebec,,11
Quebec,2.2,11
Quebec,2.8,11
Quebec,,11
Quebec,,11
Quebec,,11
Quebec,,11
Quebec,,11
Quebec,2.1,11
Quebec,-0.9,11
Quebec,-0.8,11
Quebec,-1.7,11
Quebec,-1.4,11
Quebec,-2.3,11
Quebec,1.5,11
Quebec,-1.7,11
Quebec,,11
Quebec,-0.7,11
Quebec,2.2,11
Quebec,-2.9,11
Quebec,-0.2,11
Quebec,-2.1,11
Quebec,-0.5,11
Quebec,2,11
Quebec,,11
Quebec,-2.5,11
Quebec,,11
Quebec,-1,11
Quebec,-0.8,11
Quebec,1.9,11
Quebec,-3.4,11
Quebec,-2.8,11
Quebec,-9.1,11
Quebec,0,11
Quebec,,11
Quebec,-1.4,11
Quebec,-0.7,11
Quebec,1.1,11
Quebec,,11
Quebec,1.8,11
Quebec,,11
Quebec,-0.8,11
Quebec,0.9,11
Quebec,0.8,11
Quebec,0.9,11
Quebec,,11
Quebec,4.7,11
Quebec,,11
Quebec,4.8,11
Quebec,2.2,11
Quebec,1.5,11
Quebec,1.5,11
Quebec,1.4,11
Quebec,0.6,11
Quebec,1.4,11
Quebec,-0.3,11
Quebec,1.6,11
Quebec,,11
Quebec,,11
Quebec,,11
Quebec,,11
Quebec,,11
Quebec,1.8,11
Quebec,1.1,11
Quebec,0.1,11
Quebec,-3.7,11
Quebec,-2.5,11
Quebec,,11
Quebec,0.6,11
Quebec,0.2,11
Quebec,0.6,11
Quebec,-0.2,11
Quebec,0.9,11
Quebec,0.3,11
Quebec,0.6,11
Quebec,,11
Quebec,,11
Quebec,-6.2,11
Quebec,-4.5,11
Quebec,-0.3,11
Quebec,-0.7,11
Quebec,,11
Quebec,0.3,11
Quebec,-0.1,11
Quebec,3.2,11
Quebec,,11
Quebec,-0.1,11
Quebec,0,11
Quebec,-3.1,11
Quebec,-2.5,11
Quebec,-2.7,11
Quebec,-3.6,11
Quebec,-5.5,11
Quebec,-5.6,11
Quebec,-5.5,11
Quebec,-2.8,11
Quebec,-2.5,11
Quebec,,11
Quebec,0.1,11
Quebec,0.1,11
Quebec,-2.7,11
Quebec,-4.4,11
Quebec,,11
Quebec,-8.3,11
Quebec,-7.9,11
Quebec,-7.8,11
Quebec,-4.6,11
Quebec,-4.3,11
Quebec,-10.2,11
Quebec,-6.1,11
Quebec,-7.9,11
Quebec,-9.1,11
Quebec,-9.3,11
Quebec,-9.9,11
Quebec,-6.8,11
Quebec,-8.9,11
Quebec,-12.6,11
Quebec,-7,11
Quebec,-10.3,11
Quebec,-8.8,11
Quebec,-10.1,11
Quebec,-8.2,11
Quebec,-8.1,11
Quebec,-9.6,11
New Brunswick,2.7,11
New Brunswick,2.5,11
New Brunswick,,11
New Brunswick,1.6,11
New Brunswick,3.9,11
New Brunswick,1.2,11
New Brunswick,2.8,11
New Brunswick,2.8,11
New Brunswick,-0.4,11
New Brunswick,3.6,11
New Brunswick,3.7,11
New Brunswick,5.2,11
New Brunswick,4,11
New Brunswick,5.7,11
New Brunswick,3.4,11
New Brunswick,1.1,11
New Brunswick,3,11
New Brunswick,2.5,11
New Brunswick,4.1,11
New Brunswick,4.3,11
New Brunswick,5,11
New Brunswick,5.9,11
New Brunswick,1.7,11
New Brunswick,4.5,11
New Brunswick,4.5,11
New Brunswick,4.7,11
New Brunswick,2.9,11
Nova Scotia,8,11
Nova Scotia,6.7,11
Nova Scotia,6.8,11
Nova Scotia,5.6,11
Nova Scotia,8,11
Nova Scotia,6.6,11
Nova Scotia,6.1,11
Nova Scotia,4.7,11
Nova Scotia,4.5,11
Nova Scotia,5.8,11
Nova Scotia,6.7,11
Nova Scotia,6.3,11
Nova Scotia,4.8,11
Nova Scotia,7.4,11
Nova Scotia,5.5,11
Nova Scotia,5.5,11
Nova Scotia,6.7,11
Nova Scotia,6.6,11
Nova Scotia,6.8,11
Nova Scotia,5.4,11
Nova Scotia,5.6,11
Nova Scotia,6.5,11
Nova Scotia,,11
Nova Scotia,5.2,11
Nova Scotia,7.3,11
Nova Scotia,5.1,11
Nova Scotia,7.2,11
Nova Scotia,5.1,11
Nova Scotia,4.7,11
Nova Scotia,2.4,11
Nova Scotia,6.5,11
Nova Scotia,3.6,11
Nova Scotia,5.4,11
Nova Scotia,4.8,11
Nova Scotia,5.5,11
Nova Scotia,8.4,11
Nova Scotia,8.5,11
Nova Scotia,8.2,11
Nova Scotia,5,11
Nova Scotia,6.6,11
Nova Scotia,7.2,11
Nova Scotia,6.7,11
Nova Scotia,5.3,11
Nova Scotia,5.4,11
Nova Scotia,5.3,11
Nova Scotia,6,11
Nova Scotia,6.4,11
Nova Scotia,6.9,11
Nova Scotia,6.6,11
Nova Scotia,,11
Nova Scotia,7.2,11
Nova Scotia,7.2,11
Nova Scotia,7.2,11
Prince Edward Island,4.9,11
Prince Edward Island,6.1,11
Prince Edward Island,5.5,11
Prince Edward Island,5.3,11
Prince Edward Island,5.4,11
Prince Edward Island,5.7,11
Prince Edward Island,4.8,11
Prince Edward Island,6.4,11
Prince Edward Island,5,11
Newfoundland and Labrador,1.4,11
Newfoundland and Labrador,3.7,11
Newfoundland and Labrador,3.8,11
Newfoundland and Labrador,2.3,11
Newfoundland and Labrador,0.8,11
Newfoundland and Labrador,2.6,11
Newfoundland and Labrador,3.6,11
Newfoundland and Labrador,2.4,11
Newfoundland and Labrador,3.4,11
Newfoundland and Labrador,1.9,11
Newfoundland and Labrador,1.9,11
Newfoundland and Labrador,1.3,11
Newfoundland and Labrador,2,11
Newfoundland and Labrador,2,11
Newfoundland and Labrador,5.8,11
Newfoundland and Labrador,0.4,11
Newfoundland and Labrador,3.4,11
Newfoundland and Labrador,0.8,11
Newfoundland and Labrador,1.9,11
Newfoundland and Labrador,3.7,11
Newfoundland and Labrador,-1.6,11
Newfoundland and Labrador,-0.9,11
Newfoundland and Labrador,3.4,11
Newfoundland and Labrador,3.5,11
Newfoundland and Labrador,-0.7,11
Newfoundland and Labrador,2.8,11
Newfoundland and Labrador,3.1,11
Newfoundland and Labrador,2.8,11
Newfoundland and Labrador,2.1,11
Newfoundland and Labrador,2.4,11
Newfoundland and Labrador,4.4,11
Newfoundland and Labrador,4.4,11
Newfoundland and Labrador,4.1,11
Newfoundland and Labrador,2.9,11
Newfoundland and Labrador,-3.2,11
Newfoundland and Labrador,-7.1,11
Newfoundland and Labrador,-7.2,11
Newfoundland and Labrador,-4.3,11
Newfoundland and Labrador,-3.9,11
Newfoundland and Labrador,-4.2,11
Newfoundland and Labrador,-4.4,11
Newfoundland and Labrador,-2.3,11
Newfoundland and Labrador,-4.1,11
Newfoundland and Labrador,-5.3,11
Newfoundland and Labrador,-8.4,11
Newfoundland and Labrador,-6.9,11
British Columbia,5.6,12
British Columbia,3,12
British Columbia,7.2,12
British Columbia,6.5,12
British Columbia,6.7,12
British Columbia,4.7,12
British Columbia,,12
British Columbia,,12
British Columbia,4.4,12
British Columbia,6.1,12
British Columbia,5.1,12
British Columbia,7.3,12
British Columbia,5.8,12
British Columbia,5.7,12
British Columbia,5.6,12
British Columbia,,12
British Columbia,5.4,12
British Columbia,7.4,12
British Columbia,4.3,12
British Columbia,7.3,12
British Columbia,6.2,12
British Columbia,6.5,12
British Columbia,5.2,12
British Columbia,6.6,12
British Columbia,6.6,12
British Columbia,3.5,12
British Columbia,3.5,12
British Columbia,5.7,12
British Columbia,5.5,12
British Columbia,5.1,12
British Columbia,3.9,12
British Columbia,6.8,12
British Columbia,6.1,12
British Columbia,5,12
British Columbia,3.2,12
British Columbia,4.1,12
British Columbia,4.1,12
British Columbia,,12
British Columbia,5.1,12
British Columbia,4.7,12
British Columbia,4.8,12
British Columbia,7,12
British Columbia,6.6,12
British Columbia,3.5,12
British Columbia,7.1,12
British Columbia,6.7,12
British Columbia,6.8,12
British Columbia,7.4,12
British Columbia,4.7,12
British Columbia,6.5,12
British Columbia,5.9,12
British Columbia,5.9,12
British Columbia,8.3,12
British Columbia,3.2,12
British Columbia,7,12
British Columbia,7.3,12
British Columbia,5.8,12
British Columbia,6.4,12
British Columbia,6.2,12
British Columbia,6.7,12
British Columbia,4.9,12
British Columbia,,12
British Columbia,5.9,12
British Columbia,6.5,12
British Columbia,6.3,12
British Columbia,,12
British Columbia,5.5,12
British Columbia,4.3,12
British Columbia,4.2,12
British Columbia,4.2,12
British Columbia,4.8,12
British Columbia,3,12
British Columbia,-0.8,12
British Columbia,7.2,12
British Columbia,6.4,12
British Columbia,6,12
British Columbia,5,12
British Columbia,6,12
British Columbia,5.8,12
British Columbia,5.9,12
British Columbia,6.9,12
British Columbia,4.5,12
British Columbia,1.4,12
British Columbia,1.5,12
British Columbia,5.9,12
British Columbia,6.6,12
British Columbia,6.7,12
British Columbia,4.4,12
British Columbia,7.3,12
British Columbia,6.3,12
British Columbia,7.3,12
British Columbia,5.7,12
British Columbia,7.2,12
British Columbia,7.3,12
British Columbia,6.1,12
British Columbia,1.8,12
British Columbia,1.9,12
British Columbia,1,12
British Columbia,1.5,12
British Columbia,6.4,12
British Columbia,6.9,12
British Columbia,5,12
British Columbia,,12
British Columbia,-0.9,12
British Columbia,2.3,12
British Columbia,1,12
British Columbia,7,12
British Columbia,2.2,12
British Columbia,-4.1,12
British Columbia,-3.2,12
British Columbia,-2,12
British Columbia,-1.9,12
British Columbia,-1.5,12
British Columbia,-1.2,12
British Columbia,0.1,12
British Columbia,0.2,12
British Columbia,-7.5,12
British Columbia,-2.2,12
British Columbia,-4.8,12
British Columbia,-5,12
British Columbia,-2.3,12
British Columbia,-2.5,12
British Columbia,-2.3,12
British Columbia,-2.2,12
British Columbia,-0.9,12
British Columbia,-0.8,12
British Columbia,-1.6,12
British Columbia,-1.9,12
British Columbia,-4.7,12
British Columbia,-3.4,12
British Columbia,-2.9,12
British Columbia,4.5,12
British Columbia,4.5,12
British Columbia,5.2,12
British Columbia,,12
British Columbia,-0.4,12
British Columbia,-0.2,12
British Columbia,5.4,12
British Columbia,3.7,12
British Columbia,4.5,12
British Columbia,6.8,12
British Columbia,4.7,12
British Columbia,4.3,12
British Columbia,1.7,12
British Columbia,,12
British Columbia,4.8,12
British Columbia,6.4,12
British Columbia,,12
British Columbia,5.1,12
British Columbia,5,12
British Columbia,6.4,12
British Columbia,5.2,12
British Columbia,5.3,12
British Columbia,5.3,12
British Columbia,6.3,12
British Columbia,5.6,12
British Columbia,-2.5,12
British Columbia,3.9,12
British Columbia,3.9,12
British Columbia,0.3,12
British Columbia,1.4,12
British Columbia,2,12
British Columbia,2.1,12
British Columbia,-3.6,12
British Columbia,-0.6,12
British Columbia,0,12
British Columbia,-0.8,12
British Columbia,1.9,12
British Columbia,1.3,12
British Columbia,0.9,12
British Columbia,1.6,12
British Columbia,0.6,12
British Columbia,-3.4,12
British Columbia,-3.7,12
British Columbia,-0.8,12
British Columbia,-4.7,12
British Columbia,-3.9,12
British Columbia,0.5,12
British Columbia,-2.3,12
British Columbia,-1.5,12
British Columbia,0.2,12
British Columbia,0.8,12
British Columbia,-0.4,12
British Columbia,-0.6,12
British Columbia,-0.2,12
British Columbia,1.2,12
British Columbia,0.3,12
British Columbia,0.7,12
British Columbia,-0.7,12
British Columbia,0,12
British Columbia,-1.1,12
British Columbia,-4.3,12
British Columbia,-4,12
British Columbia,-2.3,12
British Columbia,-5.1,12
British Columbia,-2.7,12
British Columbia,-4.3,12
British Columbia,-4.7,12
British Columbia,-4.8,12
British Columbia,-0.1,12
British Columbia,0.4,12
British Columbia,-4.4,12
British Columbia,-4.5,12
British Columbia,-4.4,12
British Columbia,-2,12
British Columbia,-4.4,12
British Columbia,-3.5,12
British Columbia,0.5,12
British Columbia,0.7,12
British Columbia,-2.9,12
British Columbia,-3.4,12
British Columbia,-0.8,12
British Columbia,-5.7,12
British Columbia,-1.5,12
British Columbia,-0.6,12
British Columbia,-0.1,12
British Columbia,-3.5,12
British Columbia,-7.3,12
British Columbia,-5.5,12
British Columbia,-5.6,12
British Columbia,-5.4,12
British Columbia,-2.8,12
British Columbia,-0.8,12
British Columbia,-0.7,12
British Columbia,-7.9,12
British Columbia,-4.6,12
British Columbia,-4.7,12
British Columbia,-6.2,12
British Columbia,-6.9,12
British Columbia,-3.3,12
British Columbia,-3.3,12
British Columbia,-10.2,12
British Columbia,-16.3,12
British Columbia,-15.8,12
British Columbia,-10,12
British Columbia,-6.8,12
British Columbia,-4.7,12
Yukon,-20.8,12
Yukon,-14.9,12
Yukon,-14.9,12
Yukon,-15.1,12
Yukon,-22.2,12
Yukon,-13.8,12
Yukon,-13.9,12
Yukon,-11.2,12
Yukon,-22.5,12
Yukon,-26.5,12
Yukon,-15,12
Yukon,-18.6,12
Yukon,-18.2,12
Yukon,-23.8,12
Yukon,-24.3,12
Yukon,-12.6,12
Yukon,-16.4,12
Yukon,-17.1,12
Yukon,-22.5,12
Yukon,-22.2,12
Yukon,-12.5,12
Yukon,-10.4,12
Yukon,-10.2,12
Yukon,-15.3,12
Yukon,-15.6,12
Yukon,-15.8,12
Yukon,-9.9,12
Yukon,-9.6,12
Northwest Territories,-25,12
Northwest Territories,-22,12
Northwest Territories,-25,12
Northwest Territories,-24.5,12
Northwest Territories,-21.7,12
Northwest Territories,-21,12
Northwest Territories,-21.6,12
Northwest Territories,-25.2,12
Northwest Territories,-25.2,12
Northwest Territories,-16.6,12
Northwest Territories,-16.7,12
Northwest Territories,-25.4,12
Northwest Territories,-22.4,12
Northwest Territories,-19,12
Northwest Territories,-23.1,12
Northwest Territories,-17.7,12
Northwest Territories,-19.7,12
Northwest Territories,-19.9,12
Northwest Territories,-19.7,12
Northwest Territories,-12.8,12
Northwest Territories,-17,12
Northwest Territories,-16.3,12
Northwest Territories,-32.3,12
Northwest Territories,-17.2,12
Northwest Territories,-16.3,12
Northwest Territories,-16.7,12
Northwest Territories,-23.1,12
Northwest Territories,-23.9,12
Northwest Territories,-22.9,12
Northwest Territories,-22.4,12
Northwest Territories,-21.8,12
Northwest Territories,-24.4,12
Northwest Territories,-23.6,12
Northwest Territories,-22.7,12
Northwest Territories,-22,12
Northwest Territories,-24.6,12
Northwest Territories,-17.4,12
Northwest Territories,-24,12
Northwest Territories,-23.8,12
Northwest Territories,-24,12
Northwest Territories,-24.5,12
Northwest Territories,-26.1,12
Northwest Territories,-22.1,12
Northwest Territories,-21.1,12
Northwest Territories,0.6,12
Northwest Territories,-14.4,12
Northwest Territories,-13.6,12
Northwest Territories,-25.7,12
Northwest Territories,-15.2,12
Northwest Territories,-23.3,12
Northwest Territories,-26.1,12
Nunavut,-20.7,12
Nunavut,-25.8,12
Nunavut,-25.5,12
Nunavut,-25.4,12
Nunavut,-26.7,12
Nunavut,-22.5,12
Nunavut,-23.8,12
Nunavut,-23.7,12
Nunavut,-23.8,12
Nunavut,-19.9,12
Nunavut,-19.8,12
Nunavut,-19.3,12
Nunavut,-29.5,12
Nunavut,-21.8,12
Nunavut,-27.2,12
Nunavut,-27.4,12
Nunavut,-26.5,12
Nunavut,-25.8,12
Nunavut,-25.9,12
Nunavut,-21.7,12
Nunavut,-32.1,12
Nunavut,-12.5,12
Nunavut,-13.6,12
Nunavut,-27.6,12
Nunavut,-21.9,12
Nunavut,-29.4,12
Nunavut,-30.2,12
Nunavut,,12
Nunavut,-22.3,12
Nunavut,-23,12
Nunavut,-12.2,12
Nunavut,-17.4,12
Nunavut,-17.7,12
Nunavut,-26.4,12
